Airline ID,Flight Number,Departure Date/Time,Arrival Date/Time,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (Hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
17,3244,2023-05-19 12:52:48,2023-06-10 12:04:30,13:24:54,10:42:11,Bhrq,Name_Detbp,Seataev,Economy,194.61,No Extras,789,Pending,Gatebh,C,Claimpmq,10.75,0,Locccc,Typezdo,Pilot_Kvri,Crew_Abzq,No,No Meal,Available,False,True,True,2,Yes,4
7,9604,2023-04-07 22:12:33,2023-12-30 00:55:52,23:43:56,01:46:40,Bnrj,Name_Gbwzg,Seatluo,Business,977.13,No Extras,0,Confirmed,Gateeo,A,Claimuup,4.83,2,Locuuw,Typeyfe,Pilot_Yklg,Crew_Txfd,Yes,Non-Vegetarian,Not Available,True,False,False,1,No,4
7,8221,2023-11-22 12:24:02,2023-05-02 17:42:38,23:06:16,05:05:24,Btur,Name_Nvirx,Seathgd,Economy,390.03,No Extras,0,Cancelled,Gatebb,C,Claimdqc,8.74,0,Locluy,Typegso,Pilot_Dpan,Crew_Bmii,No,Non-Vegetarian,Available,False,False,False,2,Yes,6
9,8814,2023-02-09 05:33:07,2023-07-25 11:11:54,02:52:33,01:56:50,Btwe,Name_Hufir,Seatusg,First,507.72,No Extras,1281,Confirmed,Gatemt,C,Claimymu,5.97,2,Locvub,Typekya,Pilot_Dbpv,Crew_Joxx,No,Non-Vegetarian,Not Available,True,True,False,0,Yes,5
13,2382,2023-08-23 00:31:26,2023-10-24 09:14:05,03:34:31,14:57:21,Bhjy,Name_Wuhid,Seatyby,Business,114.87,Extra Baggage,0,Confirmed,Gatehd,C,Claimpgb,11.71,2,Locqbh,Typeosc,Pilot_Qxlc,Crew_Fygu,Yes,No Meal,Available,False,False,False,0,Yes,4
14,2123,2023-01-04 06:46:28,2023-05-08 03:25:08,23:35:55,10:54:43,Baqs,Name_Mnwaz,Seattxj,First,878.55,Extra Baggage,4553,Confirmed,Gategd,B,Claimivb,8.11,2,Loceli,Typegph,Pilot_Ddiw,Crew_Crgh,Yes,Non-Vegetarian,Not Available,True,True,True,1,No,5
16,6181,2023-08-15 23:57:19,2023-07-13 09:45:18,12:02:57,11:03:24,Bxqj,Name_Abdmp,Seatcwh,Business,285.19,No Extras,0,Pending,Gatebj,C,Claimkht,11.67,2,Locfte,Typezmf,Pilot_Yfnb,Crew_Ahuf,No,Vegetarian,Not Available,False,False,True,1,Yes,6
9,5012,2023-11-03 23:56:35,2023-05-29 01:23:46,20:17:32,05:37:55,Braq,Name_Iogwv,Seattij,Economy,341.18,No Extras,0,Cancelled,Gatepz,D,Claimgmj,9.8,0,Loclxm,Typevog,Pilot_Jxww,Crew_Dnue,No,Non-Vegetarian,Not Available,True,False,True,0,Yes,6
15,3243,2023-03-31 10:10:49,2023-04-15 11:48:10,06:01:10,14:47:25,Bmyj,Name_Odpik,Seatjki,Economy,639.73,Extra Baggage,0,Pending,Gateaj,A,Claimnvr,7.46,1,Locmzc,Typejbm,Pilot_Skjd,Crew_Mvak,No,No Meal,Not Available,True,True,True,2,No,1
5,3589,2023-03-23 23:59:14,2023-02-17 20:11:49,02:51:51,07:32:13,Batg,Name_Pvavz,Seatpjr,Economy,57.22,Meal,873,Pending,Gatebz,A,Claimdxs,7.95,1,Locksn,Typeuty,Pilot_Ksqs,Crew_Yalc,No,Vegan,Not Available,True,False,True,2,No,2
18,2129,2023-05-26 04:58:40,2023-08-09 07:42:43,01:22:35,07:20:52,Buzm,Name_Caabv,Seatssl,Economy,991.25,Meal,0,Cancelled,Gatemy,C,Claimosu,8.67,0,Locfpx,Typexma,Pilot_Ajqf,Crew_Brku,No,Vegan,Available,False,False,False,0,No,4
8,9836,2023-12-17 08:22:22,2023-04-15 05:04:36,12:02:40,01:01:03,Bugf,Name_Ylbeh,Seatrww,First,532.05,Meal,0,Pending,Gatebg,D,Claimpja,8.36,0,Locruf,Typebqg,Pilot_Pdyd,Crew_Rksg,No,No Meal,Not Available,True,True,True,2,Yes,7
15,7299,2023-10-12 22:19:50,2023-11-01 17:24:26,03:42:02,17:00:39,Bvmh,Name_Qdlaf,Seatvex,First,842.77,Extra Baggage,4072,Pending,Gatezf,B,Claimtdr,1.9,2,Locazy,Typehxs,Pilot_Ihrl,Crew_Awgz,Yes,No Meal,Not Available,False,True,False,1,Yes,4
9,5501,2023-03-22 08:55:23,2023-02-06 17:44:54,00:02:32,01:24:41,Bpzi,Name_Yhvcr,Seathds,Economy,911.75,Extra Baggage,871,Pending,Gatebu,D,Claimerr,7.79,1,Locaoe,Typecwr,Pilot_Gvpv,Crew_Jkmw,Yes,Vegan,Available,False,True,False,1,Yes,2
19,8039,2023-01-12 10:26:01,2023-06-15 18:56:43,03:44:33,22:42:46,Bmbl,Name_Hkbri,Seatqgl,Economy,50.41,Extra Baggage,1900,Confirmed,Gateji,D,Claimvtp,4.25,1,Locklb,Typezon,Pilot_Itsx,Crew_Klus,Yes,Non-Vegetarian,Not Available,True,True,True,0,No,1
6,3773,2023-08-25 13:27:49,2023-08-31 05:33:26,19:50:45,12:47:04,Blzo,Name_Fbluz,Seatlfo,Economy,456.79,No Extras,4622,Pending,Gateio,D,Claimnec,4.98,0,Locbgz,Typefgf,Pilot_Alot,Crew_Rlot,Yes,Vegetarian,Available,True,False,False,2,Yes,4
4,3785,2023-08-27 17:00:17,2023-10-15 08:46:00,07:30:09,12:19:34,Btjy,Name_Jpowj,Seatccb,Business,895.26,Meal,0,Cancelled,Gateui,C,Claimynk,1.86,0,Loctzu,Typelwz,Pilot_Wuvc,Crew_Fjsj,No,Vegan,Available,True,True,False,0,Yes,5
11,7940,2023-10-13 16:24:18,2023-09-13 08:23:45,22:30:39,09:22:09,Bnzq,Name_Ukpzk,Seatoxh,First,707.91,Extra Baggage,0,Confirmed,Gategc,B,Claimtjn,9.38,1,Locqkz,Typedmp,Pilot_Ihso,Crew_Wezr,Yes,Vegetarian,Not Available,True,True,False,1,No,3
10,2706,2023-09-04 12:20:07,2023-04-30 12:41:17,18:14:34,19:25:10,Bjxk,Name_Tuypu,Seatvhh,Economy,752.27,No Extras,0,Pending,Gateqj,B,Claimqvf,4.3,2,Locmym,Typemri,Pilot_Njvn,Crew_Jkch,Yes,Vegan,Not Available,False,True,False,1,Yes,6
3,3601,2023-01-04 09:55:03,2023-07-08 16:33:39,04:02:21,05:32:45,Bqko,Name_Kavya,Seatiyo,Business,573.91,No Extras,0,Pending,Gateur,D,Claimmrw,5.32,1,Locgty,Typevmg,Pilot_Amxw,Crew_Qfue,Yes,Non-Vegetarian,Available,False,False,False,2,No,0
1,9566,2023-01-22 12:01:13,2023-03-21 00:02:06,19:56:15,03:31:58,Bdyd,Name_Exboa,Seatlcv,First,977.35,Extra Baggage,0,Pending,Gateiq,A,Claimvav,8.22,2,Locfgl,Typevjy,Pilot_Mcmy,Crew_Ghik,No,Vegan,Available,True,True,True,1,No,5
12,2612,2023-11-22 16:38:06,2023-12-18 16:09:11,21:27:50,16:37:13,Buon,Name_Tdqhd,Seatwwl,First,148.06,Extra Baggage,0,Confirmed,Gatejt,A,Claimixh,11.8,0,Lochnh,Typeyco,Pilot_Zcog,Crew_Hjao,Yes,Vegan,Not Available,True,False,False,2,Yes,4
15,1454,2023-04-16 12:09:13,2023-11-13 17:12:15,14:18:37,19:41:56,Bipx,Name_Dsxxc,Seatbpe,Business,876.69,Meal,0,Pending,Gateie,B,Claimnah,1.48,2,Locjqq,Typedbm,Pilot_Unul,Crew_Tvtn,No,Vegan,Available,False,True,True,1,No,4
15,5297,2023-12-24 06:30:49,2023-07-09 11:46:43,22:19:43,13:36:12,Bacd,Name_Nlwbd,Seatpdc,Business,693.85,Meal,0,Pending,Gatepm,A,Claimhoh,1.57,2,Locpyb,Typelcu,Pilot_Uhif,Crew_Btti,No,Vegan,Available,False,False,True,1,No,6
14,2475,2023-10-07 10:55:27,2023-08-30 10:10:35,00:00:18,16:59:35,Bsiv,Name_Cpaoh,Seatlkm,First,570.35,Extra Baggage,321,Pending,Gatefa,A,Claimpjo,4.57,0,Locidr,Typeyvl,Pilot_Nnby,Crew_Syqg,No,Non-Vegetarian,Not Available,True,False,False,0,No,6
7,9915,2023-11-07 02:22:51,2023-02-27 00:09:35,11:46:36,07:48:28,Bshy,Name_Tmksk,Seatiwq,Business,685.52,No Extras,0,Cancelled,Gatemq,C,Claimopt,9.33,2,Loccmb,Typemjh,Pilot_Frls,Crew_Bsbu,Yes,Vegan,Not Available,True,True,False,1,Yes,7
17,2391,2023-07-30 06:31:05,2023-04-08 16:54:42,14:11:53,08:58:58,Bzdm,Name_Yeucl,Seatbvs,First,794.9,No Extras,0,Pending,Gateiq,B,Claimrav,10.82,2,Locbyu,Typeveb,Pilot_Uptx,Crew_Rkbb,Yes,Vegetarian,Not Available,False,False,False,2,No,6
19,9453,2023-04-07 17:20:26,2023-05-15 22:46:53,21:09:42,18:50:48,Busn,Name_Tnmcl,Seatihp,First,225.98,Extra Baggage,4783,Pending,Gateib,A,Claimqnv,2.15,0,Locdty,Typeurg,Pilot_Rgcp,Crew_Egeo,Yes,Non-Vegetarian,Available,False,False,False,0,Yes,4
7,9008,2023-12-07 14:47:39,2023-10-31 18:43:05,11:04:40,06:24:02,Berr,Name_Obtgt,Seatefw,Economy,259.64,Extra Baggage,2437,Confirmed,Gateid,D,Claimctq,4.73,0,Locjpv,Typeczo,Pilot_Fdas,Crew_Kyxl,Yes,Vegan,Available,False,True,False,2,No,6
3,9734,2023-10-07 16:39:03,2023-07-01 11:57:25,16:10:06,18:53:48,Buow,Name_Rdikq,Seatioe,First,282.71,Meal,0,Cancelled,Gatesi,C,Claimthr,4.69,0,Locivh,Typehty,Pilot_Dnqh,Crew_Glkl,Yes,Non-Vegetarian,Available,False,False,False,1,No,6
3,9742,2023-04-07 03:39:02,2023-02-12 05:49:38,04:34:44,00:37:50,Bqca,Name_Goycn,Seatnlg,Economy,379.29,Meal,4263,Pending,Gatevy,B,Claimzej,3.74,0,Locumx,Typeofq,Pilot_Rmnw,Crew_Vlqf,No,Vegan,Available,False,True,True,0,Yes,6
18,6425,2023-09-02 18:56:13,2023-10-27 11:41:02,11:00:06,08:44:41,Bxrv,Name_Ilmiu,Seatobu,Business,587.68,No Extras,1836,Cancelled,Gateiz,D,Claimuxe,8.84,2,Locsfo,Typesfh,Pilot_Hfry,Crew_Xaxf,Yes,Vegan,Available,False,True,False,0,No,4
14,1637,2023-01-03 02:29:53,2023-07-28 18:36:27,13:05:21,20:19:03,Bpfi,Name_Nycgv,Seatftu,First,915.45,Meal,0,Pending,Gatebp,C,Claimeqb,6.68,0,Locigf,Typefox,Pilot_Eemb,Crew_Vqya,Yes,No Meal,Available,True,False,False,0,No,4
3,9356,2023-09-21 23:46:24,2023-06-20 16:29:49,17:23:38,17:17:26,Bvjv,Name_Bizdh,Seatrvw,First,291.45,Extra Baggage,982,Cancelled,Gatefq,C,Claimljj,1.35,1,Locuml,Typeaab,Pilot_Ttfb,Crew_Rxjs,Yes,Non-Vegetarian,Available,False,False,True,0,No,2
7,3805,2023-05-23 17:47:49,2023-04-01 10:34:51,04:01:04,02:21:00,Bqgn,Name_Sunai,Seatbci,Business,575.74,Meal,0,Cancelled,Gatekc,C,Claimkjj,1.5,1,Locwxf,Typehgv,Pilot_Nowb,Crew_Jusj,Yes,No Meal,Not Available,False,False,False,2,No,2
7,9812,2023-01-06 02:08:26,2023-06-21 07:25:53,20:11:11,07:34:34,Bnlf,Name_Tsjpj,Seatuzx,First,977.88,Extra Baggage,1324,Pending,Gateqi,D,Claimlzk,6.14,0,Locovv,Typeshk,Pilot_Pfet,Crew_Tcri,No,Vegetarian,Not Available,True,True,False,1,No,5
5,2223,2023-07-20 20:45:59,2023-10-01 01:45:44,19:52:45,06:16:08,Bnhq,Name_Bahig,Seatjey,Economy,693.25,Extra Baggage,1063,Pending,Gatecu,B,Claimblm,3.97,1,Loclyt,Typevik,Pilot_Vjsi,Crew_Evet,No,Vegetarian,Not Available,False,True,False,0,No,0
3,4342,2023-02-01 10:33:04,2023-09-02 16:38:58,17:26:18,12:19:22,Bhhq,Name_Jyroj,Seatddu,First,457.43,No Extras,0,Pending,Gatehf,C,Claimnsa,1.53,0,Locxgk,Typesrw,Pilot_Xgga,Crew_Vpkw,Yes,Non-Vegetarian,Not Available,False,False,True,0,Yes,4
18,9242,2023-09-18 12:43:14,2023-04-21 14:11:12,21:43:09,05:41:01,Bkgw,Name_Puoyw,Seatogr,First,120.61,No Extras,0,Confirmed,Gatetl,A,Claimxif,3.31,0,Locrqd,Typegvx,Pilot_Wdpg,Crew_Levl,Yes,Vegan,Not Available,False,False,True,2,No,6
15,1488,2023-08-23 21:10:06,2023-06-22 22:09:49,00:41:49,01:28:14,Bglp,Name_Xopqi,Seatqbs,Business,357.51,Extra Baggage,0,Cancelled,Gateyg,A,Claimkif,2.08,0,Locqyp,Typemlc,Pilot_Asrl,Crew_Twoj,Yes,Vegan,Available,False,False,False,0,No,6
14,6142,2023-04-21 01:51:21,2023-01-20 17:13:31,12:50:40,06:40:00,Bmos,Name_Fopmv,Seatupj,First,355.41,Meal,4770,Cancelled,Gatemz,D,Claimwfo,10.6,2,Locpwj,Typegyz,Pilot_Xgxv,Crew_Shas,No,Non-Vegetarian,Not Available,False,True,False,1,No,6
4,9856,2023-07-29 12:42:32,2023-12-29 23:59:26,00:32:35,04:46:26,Bckx,Name_Lxsal,Seatcwx,Business,690.14,No Extras,172,Pending,Gatebi,D,Claimwfs,3.64,2,Locflj,Typexay,Pilot_Qqwx,Crew_Zjxr,No,Non-Vegetarian,Not Available,False,False,True,2,Yes,4
8,2246,2023-09-25 02:18:21,2023-10-04 15:33:47,20:56:22,18:33:59,Bhhl,Name_Jvxdf,Seatpav,First,212.56,Extra Baggage,0,Cancelled,Gatewr,B,Claimlfo,7.01,0,Locfhb,Typegnr,Pilot_Lqyt,Crew_Kvqo,No,Non-Vegetarian,Not Available,True,False,True,1,No,4
13,7061,2023-01-14 19:30:31,2023-12-26 11:51:08,01:57:58,19:39:09,Bctb,Name_Djcvq,Seatqlm,Business,518.62,Meal,0,Cancelled,Gateey,A,Claimsdg,1.56,1,Locpzf,Typeszp,Pilot_Izdu,Crew_Mgnv,Yes,Vegan,Available,True,False,True,2,No,0
8,3710,2023-06-26 16:16:24,2023-11-27 07:21:32,14:58:52,11:02:55,Bcpu,Name_Ufnfn,Seatsls,Business,429.59,No Extras,0,Cancelled,Gateon,B,Claimgdd,9.58,2,Loczzz,Typesxe,Pilot_Kyvt,Crew_Hrlf,Yes,Vegan,Available,False,True,True,1,No,4
15,5361,2023-08-28 23:21:06,2023-01-05 08:24:04,23:00:30,03:05:20,Bstg,Name_Cesec,Seatmsw,Business,183.28,No Extras,0,Pending,Gategh,A,Claimewt,1.67,2,Locgin,Typeriy,Pilot_Vvgz,Crew_Qwxh,Yes,No Meal,Available,False,False,True,2,Yes,6
17,4952,2023-07-25 12:33:29,2023-07-24 13:09:26,19:54:59,04:04:35,Bsam,Name_Rohth,Seatbzn,First,894.05,Meal,1067,Cancelled,Gatemz,C,Claimmxo,3.21,0,Locbkl,Typeeky,Pilot_Czcg,Crew_Wvtx,Yes,Vegetarian,Not Available,False,False,True,0,No,6
5,1880,2023-09-17 08:50:02,2023-07-12 19:13:49,12:40:01,17:24:28,Bnad,Name_Lxmvv,Seatjtp,First,640.17,No Extras,289,Cancelled,Gatevv,C,Claimswa,8.33,1,Locnjf,Typecsl,Pilot_Zhbz,Crew_Dvcs,No,Vegetarian,Available,False,False,True,0,No,2
4,1434,2023-10-16 21:00:33,2023-05-10 06:15:43,06:46:17,16:08:06,Bqft,Name_Tvmfj,Seatfgu,Economy,689.85,No Extras,0,Confirmed,Gatetm,D,Claimdst,11.73,0,Locidj,Typezcr,Pilot_Mwgv,Crew_Riuk,Yes,No Meal,Not Available,True,True,True,0,No,7
11,7124,2023-06-06 00:36:05,2023-05-01 02:10:57,20:04:11,08:36:19,Bufb,Name_Uzfzl,Seatbam,Economy,425.5,Extra Baggage,0,Confirmed,Gatenz,B,Claimccs,3.27,0,Localt,Typenix,Pilot_Avum,Crew_Egfw,Yes,Vegan,Available,False,True,True,2,Yes,6
18,9104,2023-07-17 14:44:20,2023-10-15 18:38:05,10:56:13,22:23:23,Bqzp,Name_Uhdxo,Seatxtu,First,845.82,Extra Baggage,0,Cancelled,Gateen,B,Claimcxi,1.58,2,Locfbi,Typereq,Pilot_Vngc,Crew_Wqof,No,Vegan,Available,False,True,False,2,No,4
10,6184,2023-09-24 19:09:39,2023-05-26 00:44:16,15:44:43,00:50:58,Bllr,Name_Xmcug,Seattzv,Business,929.88,Extra Baggage,0,Confirmed,Gateee,D,Claimqrm,5.26,0,Locakt,Typebxf,Pilot_Rmzc,Crew_Ljvk,Yes,Vegan,Available,True,False,False,2,No,6
17,2984,2023-08-14 00:44:37,2023-08-25 19:48:21,15:16:41,00:30:49,Bpfm,Name_Mozxw,Seatdcd,Economy,73.52,Meal,0,Confirmed,Gatems,B,Claimhsr,6.41,0,Locskz,Typevkd,Pilot_Ryis,Crew_Fhme,No,Vegan,Available,False,True,False,2,No,4
15,3798,2023-11-07 14:56:46,2023-06-17 19:34:20,05:12:34,06:43:20,Bzyp,Name_Gaunm,Seatmwo,First,477.35,Meal,4435,Cancelled,Gatezj,A,Claimyxd,8.61,1,Loctfl,Typeuaj,Pilot_Brym,Crew_Upoh,Yes,No Meal,Available,False,False,False,1,Yes,2
6,8603,2023-06-05 20:02:45,2023-04-30 12:31:16,11:56:10,07:19:31,Bxjk,Name_Jlltj,Seatjqo,Economy,687.82,Extra Baggage,0,Cancelled,Gateyd,C,Claimefo,10.3,2,Locckg,Typealy,Pilot_Fwpu,Crew_Qmkp,Yes,Vegetarian,Not Available,False,False,True,0,Yes,6
16,2493,2023-05-09 15:36:27,2023-05-25 22:43:21,21:37:43,07:04:31,Baug,Name_Voylt,Seatsso,Business,845.05,No Extras,456,Cancelled,Gatelp,B,Claimzqv,5.76,0,Locgos,Typectj,Pilot_Mrki,Crew_Wgmp,Yes,No Meal,Available,False,False,False,0,No,4
15,3679,2023-05-25 21:22:42,2023-07-03 15:32:47,13:04:15,06:57:36,Bxwq,Name_Ozgrc,Seatimf,Business,798.66,Extra Baggage,0,Confirmed,Gatesd,D,Claimvxj,8.68,1,Lockfy,Typebvc,Pilot_Itdw,Crew_Cayu,No,No Meal,Available,True,False,True,1,Yes,0
8,2625,2023-03-27 14:39:25,2023-04-10 08:10:45,03:40:21,01:07:17,Bltt,Name_Phsit,Seatjap,Business,981.52,Extra Baggage,0,Cancelled,Gateex,C,Claimkkc,3.24,0,Locirm,Typebeg,Pilot_Flzp,Crew_Vwbm,No,Vegan,Available,False,True,False,2,No,4
9,4017,2023-08-25 02:45:05,2023-01-23 21:02:57,22:48:42,22:01:38,Boiv,Name_Zspbb,Seatkrw,Economy,770.33,Extra Baggage,0,Pending,Gateev,D,Claimlfd,11.23,2,Loculr,Typetuk,Pilot_Jnwy,Crew_Gcvx,Yes,Vegetarian,Available,False,True,False,0,No,6
11,2847,2023-03-22 12:13:12,2023-04-05 19:51:02,22:40:28,22:50:10,Bfee,Name_Qdwtb,Seatbyb,First,168.86,No Extras,2616,Cancelled,Gatelx,C,Claimcyz,5.13,0,Loctkg,Typeotm,Pilot_Nuxi,Crew_Ntif,Yes,Vegan,Not Available,False,True,True,1,Yes,4
2,4246,2023-11-25 17:34:21,2023-07-19 01:36:48,03:51:10,11:01:52,Bibj,Name_Mfkxb,Seatodr,Economy,201.41,Extra Baggage,4361,Cancelled,Gatehc,B,Claimugf,2.58,0,Locwdw,Typeltr,Pilot_Pyxq,Crew_Xqpf,No,Vegetarian,Available,True,True,False,0,Yes,7
13,2316,2023-12-01 21:02:11,2023-11-25 09:10:50,01:02:20,12:07:34,Bequ,Name_Mrfsc,Seatxqo,First,954.57,Meal,0,Confirmed,Gatepx,C,Claimvqf,5.18,0,Loczpx,Typevwi,Pilot_Jdzd,Crew_Bade,Yes,No Meal,Not Available,True,True,False,1,Yes,7
4,2950,2023-07-12 21:55:01,2023-09-24 17:39:03,05:18:25,16:59:14,Bddm,Name_Hnsfq,Seatodh,Business,73.03,Extra Baggage,0,Cancelled,Gateki,D,Claimodg,2.9,1,Locptt,Typexij,Pilot_Givn,Crew_Sysw,No,Vegan,Not Available,True,True,True,0,No,1
9,1223,2023-02-04 11:10:58,2023-08-21 09:31:57,20:39:47,02:49:26,Btsf,Name_Seznd,Seatrdq,Economy,408.19,Meal,0,Confirmed,Gatexm,C,Claimkmv,4.71,1,Lockkh,Typeerm,Pilot_Gcxo,Crew_Azch,Yes,Vegan,Available,False,False,True,1,No,0
5,3026,2023-04-28 20:39:59,2023-01-11 11:33:42,11:34:32,17:27:20,Bsvp,Name_Xuajk,Seatcly,Business,459.84,Meal,4975,Confirmed,Gateyg,A,Claimtxa,9.51,0,Locntn,Typeqig,Pilot_Sqvp,Crew_Dzoc,No,Non-Vegetarian,Not Available,True,False,True,1,Yes,6
19,2547,2023-12-05 22:28:10,2023-07-16 13:36:38,20:48:22,15:14:07,Bfkj,Name_Zpqce,Seatufu,Business,296.42,Extra Baggage,0,Pending,Gateem,B,Claimhhm,2.16,1,Locjen,Typerct,Pilot_Gkts,Crew_Bidp,Yes,No Meal,Not Available,False,True,False,1,Yes,2
3,4778,2023-03-27 21:47:51,2023-04-26 03:54:29,22:57:30,11:28:56,Brij,Name_Skuaq,Seatlqt,Economy,743.51,Meal,1798,Cancelled,Gaterd,A,Claimuql,1.83,1,Lociae,Typemqz,Pilot_Grqv,Crew_Eupt,No,Non-Vegetarian,Available,True,True,True,0,No,1
3,7511,2023-10-04 05:24:02,2023-08-09 12:28:41,07:55:19,06:26:50,Boxn,Name_Goebi,Seatdep,Economy,841.2,Meal,4220,Cancelled,Gatewv,A,Claimdja,2.64,0,Locduk,Typedkm,Pilot_Ytlx,Crew_Tibe,No,No Meal,Not Available,True,False,False,1,No,6
6,6785,2023-06-07 19:55:29,2023-11-12 10:20:04,14:05:12,09:10:26,Bpgy,Name_Iyttk,Seatkco,Business,958.56,No Extras,0,Pending,Gatenk,D,Claimhcn,5.72,1,Locnct,Typejmz,Pilot_Jyfw,Crew_Skgt,Yes,Vegetarian,Available,True,True,True,0,No,1
10,8757,2023-04-26 21:07:58,2023-02-17 06:36:24,16:12:08,00:40:19,Bhyh,Name_Ylaxq,Seatttp,Economy,968.72,Meal,0,Confirmed,Gatewe,A,Claimbpb,2.58,0,Locgvo,Typelxd,Pilot_Udtb,Crew_Bzvx,No,Vegetarian,Not Available,False,False,True,2,Yes,6
5,4723,2023-01-06 13:53:26,2023-10-30 05:36:29,02:24:47,17:32:45,Bmsj,Name_Pwnfk,Seatoch,First,422.16,Meal,0,Pending,Gatenj,A,Claimzsc,9.41,2,Locfsy,Typevyv,Pilot_Rdln,Crew_Esek,No,No Meal,Available,False,False,True,1,Yes,4
3,2523,2023-08-09 14:56:45,2023-02-08 04:16:24,15:09:20,13:21:30,Bavp,Name_Huxfn,Seatgof,First,948.31,No Extras,0,Confirmed,Gatewt,C,Claimdva,8.41,0,Loccpa,Typezfp,Pilot_Pueo,Crew_Ecqh,Yes,No Meal,Available,True,True,True,0,Yes,7
7,2972,2023-11-09 23:29:19,2023-07-09 07:35:16,12:07:02,06:29:19,Bccf,Name_Icdwb,Seatvwb,First,511.1,Extra Baggage,0,Pending,Gatemj,D,Claimknz,11.08,0,Locrml,Typelvz,Pilot_Fzdr,Crew_Qcvr,No,Non-Vegetarian,Not Available,True,False,False,0,Yes,6
18,5604,2023-09-03 20:48:34,2023-06-18 09:22:31,16:31:10,12:12:56,Bzly,Name_Fhcpq,Seatkjj,Business,841.56,Extra Baggage,0,Pending,Gateho,C,Claimvyx,11.39,0,Locrel,Typeosy,Pilot_Xuxf,Crew_Rpep,Yes,Vegan,Available,True,False,True,1,Yes,6
8,1616,2023-12-29 02:58:04,2023-08-03 05:37:14,18:02:29,17:48:00,Bepq,Name_Utcfu,Seatkcp,Economy,798.4,No Extras,0,Confirmed,Gatewx,A,Claimpyg,5.21,1,Locwjs,Typeisz,Pilot_Ykth,Crew_Uyas,Yes,Vegetarian,Not Available,False,False,True,0,Yes,2
1,5515,2023-01-02 19:32:40,2023-11-09 15:15:46,18:55:11,14:15:04,Bjgy,Name_Cbsnp,Seatpho,Business,263.23,Extra Baggage,0,Pending,Gateob,C,Claimpjg,7.1,0,Locpqg,Typekbu,Pilot_Zbgk,Crew_Geua,Yes,Vegetarian,Not Available,False,True,True,2,No,4
4,6191,2023-04-03 18:26:22,2023-05-24 01:26:14,06:38:12,07:13:45,Bjbo,Name_Zdifo,Seatsce,Business,592.16,Meal,0,Cancelled,Gateff,D,Claimpuu,8.74,1,Locnay,Typerkm,Pilot_Dwxf,Crew_Gxrm,Yes,Non-Vegetarian,Not Available,True,True,True,2,No,1
7,6774,2023-10-28 09:13:22,2023-01-24 03:47:15,00:18:02,21:17:32,Byuq,Name_Vajtk,Seatmxi,First,972.66,Meal,1520,Confirmed,Gatebx,C,Claimbtd,8.23,1,Loctnc,Typebos,Pilot_Zopv,Crew_Xjig,Yes,Vegan,Not Available,True,False,False,0,Yes,2
14,3621,2023-07-29 18:38:54,2023-08-20 09:29:07,14:25:05,19:07:48,Bdhs,Name_Sdbzy,Seatnev,First,550.3,Meal,0,Cancelled,Gateea,D,Claimouw,1.47,0,Locbnb,Typebai,Pilot_Stxe,Crew_Bkid,Yes,Vegetarian,Not Available,True,False,False,2,No,4
13,3093,2023-08-17 09:51:03,2023-06-06 02:58:20,02:25:35,19:50:22,Bubu,Name_Fqdke,Seatszk,Economy,546.32,No Extras,0,Cancelled,Gatevg,D,Claimoun,6.75,2,Locfug,Typehkm,Pilot_Kfoz,Crew_Agnn,No,No Meal,Not Available,True,True,False,2,No,7
10,4176,2023-05-22 00:28:17,2023-04-13 19:50:32,03:07:35,05:25:01,Bpnl,Name_Rgduh,Seatsbp,Business,645.63,No Extras,0,Pending,Gatecv,A,Claimyyk,6.8,0,Locvpj,Typeboj,Pilot_Suul,Crew_Uugn,Yes,No Meal,Available,False,True,True,1,Yes,6
18,8484,2023-05-23 10:06:16,2023-04-30 23:43:23,02:48:14,19:12:13,Bilc,Name_Glseh,Seatbfq,First,932.44,Meal,2112,Cancelled,Gateyo,D,Claimvgk,4.96,1,Locyuj,Typeirr,Pilot_Zktf,Crew_Trtr,Yes,No Meal,Available,False,False,False,0,Yes,2
1,4570,2023-09-14 09:25:04,2023-11-16 21:23:02,23:57:14,00:38:34,Bwmf,Name_Jdgik,Seatnmm,First,418.47,Meal,0,Confirmed,Gateqh,A,Claimpde,4.73,2,Locsqv,Typemcc,Pilot_Uwpv,Crew_Zzeo,Yes,Non-Vegetarian,Not Available,False,False,True,2,No,4
4,2066,2023-03-22 18:32:11,2023-09-11 10:45:01,16:48:35,00:25:57,Bbgz,Name_Reavw,Seathyr,Economy,86.08,No Extras,0,Confirmed,Gateyx,C,Claimxyb,6.25,0,Locmph,Typetjs,Pilot_Nuxm,Crew_Nxme,No,No Meal,Available,True,True,True,0,Yes,5
16,3146,2023-04-28 20:53:38,2023-11-12 03:47:27,08:30:51,13:30:44,Btnf,Name_Vvvom,Seatjpf,Business,221.4,No Extras,0,Pending,Gatefo,A,Claimevp,3.39,1,Locpfu,Typeffc,Pilot_Btfk,Crew_Eldb,No,Vegetarian,Not Available,True,True,False,2,No,1
